"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.497761563E1,-1.708788256E0,-4.576403437E0,2.698489731E0
1.501791162E1,-1.125904763E-1,-1.201274788E1,1.549546179E1
1.505820662E1,4.255380188E0,4.988270783E0,2.877778519E0
1.509850263E1,1.108998708E1,3.653367822E0,-5.049201694E0
1.513879862E1,2.394155459E0,-1.097699198E1,5.906722766E-1
1.517909362E1,-4.169424949E0,3.779139091E0,-1.092314497E1
1.521938963E1,-2.381622975E0,-7.126837867E-1,-4.793342155E0
1.525968562E1,-3.036196256E0,-1.098463195E0,-4.299586600E0
1.529998062E1,-2.009666531E0,7.258751053E-1,-3.202557435E0
1.534027663E1,4.223388317E0,7.112184745E-1,4.676710083E0
1.538057262E1,-5.584326299E-1,1.402764577E-1,3.350407426E-1
1.542086762E1,-6.671203820E-1,1.732989004E0,6.598922002E-1
1.546116363E1,-1.312549348E0,9.224064553E-1,6.474961030E-1
1.550145862E1,1.899170820E0,1.363724472E0,-4.005484517E-1
1.554175462E1,1.589455355E0,-8.042564464E-1,3.150766599E0
1.558205113E1,-3.256089279E0,-2.870537328E0,5.782806233E0
1.562234612E1,-4.317486097E0,-3.184411771E0,1.525066840E0
1.566264212E1,-3.291227244E0,-3.473745450E0,5.292732378E0
1.570293813E1,-4.203781434E0,-5.404501321E0,3.154253587E0
1.574323312E1,7.282977529E-1,-2.850944477E-1,2.230206403E0
1.578352912E1,1.884030186E0,-2.793770987E0,-5.576567920E0
1.582382412E1,5.164756708E0,-2.614319354E0,-2.811382216E0
1.586412012E1,2.476660695E0,-8.767894024E-1,-6.125765312E-1
1.590441613E1,-1.200034447E0,1.319413687E0,-2.805032140E0
1.594471112E1,4.645722471E-1,1.796799669E0,-6.137286081E0
1.598500712E1,-2.172224681E0,1.059865724E0,-4.742919860E0
1.602530313E1,-2.310519956E-1,2.791028059E0,-5.816624774E0
1.606559812E1,5.873292772E-1,4.664028057E0,-5.991206846E0
1.610589412E1,7.481720003E-1,4.839868450E0,-3.367069432E0
