Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°),Datetime
135.4938785,52.35754496,4.913804544,2.236848303,1.25691802,149.0727816,4.972072956,3.017122397,2024-06-04 18:09:18.493878
136.4939541,52.35754047,4.913867364,2.645817466,1.470667944,144.134629,4.906751344,3.122231299,2024-06-04 18:09:19.493954
137.4940343,52.35753052,4.913888126,2.720124796,1.413263105,148.0309678,4.878421984,3.166312678,2024-06-04 18:09:20.494034
138.4941126,52.3575215,4.913922137,2.8821844,1.215072,143.8406194,4.848008004,3.212686636,2024-06-04 18:09:21.494113
139.4941844,52.35751132,4.913934916,3.191068111,1.303184841,144.3219488,4.839489397,3.22550452,2024-06-04 18:09:22.494184
140.494256,52.35750412,4.913952391,3.416994206,1.144969197,146.3285623,4.818037416,3.25746105,2024-06-04 18:09:23.494256
141.4943221,52.35749278,4.913966265,3.369413955,1.162786941,153.050001,4.816864961,3.25919453,2024-06-04 18:09:24.494322
142.4943786,52.35748361,4.913991268,3.448295786,1.048245555,149.2260789,4.810042158,3.269255492,2024-06-04 18:09:25.494379
143.4944363,52.35747555,4.914003253,2.970582991,1.119273701,147.6508826,4.820741293,3.253458225,2024-06-04 18:09:26.494436
144.4944885,52.35746899,4.914012408,2.909511721,1.192181308,146.1686102,4.832577763,3.235850614,2024-06-04 18:09:27.494488
145.4945352,52.35745344,4.914035933,3.114907512,1.47552935,145.2189382,4.830691542,3.238665815,2024-06-04 18:09:28.494535
146.4945886,52.35744292,4.914036255,3.725669881,1.411463147,149.7469636,4.817445821,3.258335893,2024-06-04 18:09:29.494589
147.4946351,52.35743578,4.91404536,3.737970978,1.306551718,149.9678238,4.828675847,3.241670341,2024-06-04 18:09:30.494635
148.4946735,52.35742467,4.91405142,2.540902315,1.176785742,153.9101741,4.830760473,3.238562997,2024-06-04 18:09:31.494674
149.4947075,52.35741354,4.914074315,3.287665931,1.355478972,148.4598211,4.832704561,3.23566124,2024-06-04 18:09:32.494708
150.4947397,52.35739675,4.914097074,2.831153797,1.536125604,145.1729089,4.824171588,3.248369671,2024-06-04 18:09:33.494740
151.4947692,52.35738542,4.914084996,3.021161309,1.318986557,153.6261195,4.817749398,3.257887011,2024-06-04 18:09:34.494769
152.4947985,52.35736987,4.914077704,3.501513137,1.287784598,160.9279619,4.813433053,3.264260908,2024-06-04 18:09:35.494799
153.4948244,52.35735856,4.914074913,3.230574798,1.178788516,163.3130074,4.815489291,3.261226751,2024-06-04 18:09:36.494824
154.4948506,52.35734656,4.91406886,2.900677045,1.140887254,167.4774525,4.82628442,3.245229689,2024-06-04 18:09:37.494851
155.4948742,52.35733953,4.914067464,2.535941754,0.972000021,171.5732448,4.836618322,3.229808082,2024-06-04 18:09:38.494874
156.4948963,52.35732634,4.914069022,2.425785331,1.148970886,168.864035,4.891954858,3.19995871,2024-06-04 18:09:39.494896
157.4949173,52.35731569,4.91407255,2.997986815,1.136823233,166.5259784,4.970914246,3.205621124,2024-06-04 18:09:40.494917
158.4949377,52.3573092,4.914082875,3.512825833,1.304110646,158.7829423,4.832386358,3.23613645,2024-06-04 18:09:41.494938
