"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.572453336E0,4.938187599E0,-8.771190643E0,2.053041935E0
2.612453336E0,4.938187599E0,-8.771190643E0,2.053041935E0
2.652453336E0,4.938187599E0,-8.771190643E0,2.053041935E0
2.692453336E0,4.938187599E0,-8.771190643E0,2.053041935E0
2.732453336E0,4.938187599E0,-8.771190643E0,2.053041935E0
2.772453336E0,4.938187599E0,-8.771190643E0,2.053041935E0
2.812453336E0,4.938187599E0,-8.771190643E0,2.053041935E0
2.852453336E0,4.938187599E0,-8.771190643E0,2.053041935E0
2.892453336E0,4.938187599E0,-8.771190643E0,2.053041935E0
2.932453336E0,4.756333351E0,-9.518648148E0,1.155733347E0
2.972453336E0,5.419743061E0,-8.707780838E0,2.323729992E0
3.012453336E0,3.607479334E0,-8.620143890E0,-1.184447184E-1
3.052453336E0,4.868795872E0,-8.846564293E0,1.496112347E0
3.092453336E0,7.980661869E0,-6.570990086E0,3.723830283E-1
3.132453336E0,6.380461693E0,-8.022536278E0,2.706880569E0
3.172453336E0,3.807579041E0,-9.362815857E0,-4.480560422E-1
3.212453336E0,3.768097401E0,-8.880064011E0,-5.210371017E-1
3.252453336E0,3.257827997E0,-9.623932838E0,-3.903291821E-1
3.292453336E0,1.226620674E0,-1.111645603E1,-2.395813614E-1
3.332453336E0,2.784647465E0,-9.905388832E0,-6.708876491E-1
3.372453336E0,5.696413517E0,-8.711369514E0,-1.196411345E-2
3.412453336E0,7.811668396E0,-7.653742313E0,1.267298698E0
3.452453336E0,7.083353043E0,-6.301498413E0,1.118644595E0
3.492453336E0,4.388436794E0,-7.043871880E0,-8.682954907E-1
3.532453336E0,2.300997972E0,-1.020359421E1,-5.246263742E-1
3.572453336E0,2.580060959E0,-1.008036327E1,4.516452849E-1
3.612453336E0,3.135794163E0,-8.895617485E0,-5.712863803E-1
3.652453336E0,4.380061626E0,-1.011505985E1,3.305086195E-1
3.692453336E0,2.830410004E0,-9.737591743E0,-7.178467698E-3
3.732453336E0,2.505584478E0,-9.689735413E0,-8.383852243E-1
3.772453336E0,2.879462957E0,-9.728020668E0,4.468596280E-1
3.812453336E0,4.363312244E0,-8.428419113E0,-2.647060156E-1
3.852453336E0,5.021039009E0,-8.542376518E0,2.220539331E0
3.892453336E0,5.435296535E0,-8.040482521E0,5.473581553E-1
3.932453336E0,4.806582451E0,-9.565308571E0,3.272184849E0
3.972453336E0,6.740880489E0,-7.757830143E0,2.906980515E0
4.012453336E0,5.858228207E0,-7.354041100E0,2.661417007E0
4.052453336E0,5.858228207E0,-7.354041100E0,2.661417007E0
4.092453336E0,5.858228207E0,-7.354041100E0,2.661417007E0
4.132453336E0,5.858228207E0,-7.354041100E0,2.661417007E0
4.172453336E0,3.159722328E0,-6.836892605E0,-9.391828775E-1
4.212453336E0,3.159722328E0,-6.836892605E0,-9.391828775E-1
4.252453336E0,3.159722328E0,-6.836892605E0,-9.391828775E-1
4.292453336E0,3.159722328E0,-6.836892605E0,-9.391828775E-1
4.332453336E0,3.159722328E0,-6.836892605E0,-9.391828775E-1
4.372453336E0,3.159722328E0,-6.836892605E0,-9.391828775E-1
4.412453336E0,3.159722328E0,-6.836892605E0,-9.391828775E-1
4.452453336E0,3.159722328E0,-6.836892605E0,-9.391828775E-1
4.492453336E0,3.159722328E0,-6.836892605E0,-9.391828775E-1
4.532453336E0,3.159722328E0,-6.836892605E0,-9.391828775E-1
4.572453336E0,3.159722328E0,-6.836892605E0,-9.391828775E-1
4.612453336E0,4.861617565E0,-8.260921478E0,8.192426562E-1
4.652453336E0,4.462913513E0,-9.108877182E0,1.424028635E0
4.692453336E0,3.921537161E0,-8.465806961E0,6.323033571E-1
4.732453336E0,4.212564468E0,-7.919644833E0,1.103091240E0
4.772453336E0,3.514159203E0,-9.166305542E0,1.149751306E0
4.812453336E0,4.563411713E0,-8.672785759E0,1.767996788E0
4.852453336E0,4.411168575E0,-8.881259918E0,1.197607756E0
4.892453336E0,5.708377361E0,-8.641678810E0,2.203789711E0
4.932453336E0,5.228317261E0,-8.345866203E0,8.036893010E-1
4.972453336E0,3.818346739E0,-8.944669724E0,3.975076675E-1
5.012453336E0,3.684348583E0,-9.212965012E0,7.402794957E-1
5.052453336E0,4.042374611E0,-8.695517540E0,1.176072359E0
5.092453336E0,4.110570431E0,-8.559126854E0,6.550351977E-1
5.132453336E0,4.746761799E0,-8.482556343E0,7.677969933E-1
5.172453336E0,4.529912472E0,-8.538787842E0,7.007979155E-1
5.212453336E0,4.345366001E0,-8.689535141E0,6.000002623E-1
5.252453336E0,5.064109802E0,-8.253742218E0,1.089930773E0
5.292453336E0,4.307080746E0,-8.590232849E0,7.977072597E-1
5.332453336E0,4.254438877E0,-8.822636604E0,5.916253924E-1
5.372453336E0,4.541876316E0,-8.838189125E0,1.281655669E0
5.412453336E0,3.947858334E0,-9.021539688E0,8.204390407E-1
5.452453336E0,4.377668858E0,-8.431110382E0,1.325922847E0
5.492453336E0,4.147658825E0,-8.624929428E0,1.428814173E0
5.532453336E0,3.969393730E0,-9.137591362E0,9.559326172E-1
5.572453336E0,4.005286217E0,-9.239585876E0,8.371888399E-1
5.612453336E0,4.623232365E0,-8.844171524E0,5.700899959E-1
5.652453336E0,3.756133318E0,-9.299406052E0,8.718847632E-1
5.692453336E0,3.756133318E0,-9.299406052E0,8.718847632E-1
5.732453336E0,3.756133318E0,-9.299406052E0,8.718847632E-1
5.772453336E0,3.756133318E0,-9.299406052E0,8.718847632E-1
5.812453336E0,3.756133318E0,-9.299406052E0,8.718847632E-1
5.852453336E0,3.756133318E0,-9.299406052E0,8.718847632E-1
5.892453336E0,3.756133318E0,-9.299406052E0,8.718847632E-1
5.932453336E0,3.756133318E0,-9.299406052E0,8.718847632E-1
5.972453336E0,3.756133318E0,-9.299406052E0,8.718847632E-1
6.012453336E0,3.756133318E0,-9.299406052E0,8.718847632E-1
6.052453336E0,3.756133318E0,-9.299406052E0,8.718847632E-1
6.092453336E0,3.756133318E0,-9.299406052E0,8.718847632E-1
6.132453336E0,3.756133318E0,-9.299406052E0,8.718847632E-1
6.172453336E0,3.756133318E0,-9.299406052E0,8.718847632E-1
6.212453336E0,3.756133318E0,-9.299406052E0,8.718847632E-1
6.252453336E0,4.897509575E0,-8.844171524E0,1.421635747E0
6.292453336E0,4.281956196E0,-9.255139351E0,1.698305845E0
6.332453336E0,4.519144535E0,-9.544969559E0,3.382553816E0
6.372453336E0,4.773082733E0,-9.865906715E0,4.508377075E0
6.412453336E0,5.429314613E0,-9.594022751E0,4.726422787E0
6.452453336E0,4.780261517E0,-7.381857872E0,-4.073780477E-1
6.492453336E0,1.820638895E0,-8.534002304E0,-1.012163997E0
6.532453336E0,4.089034557E0,-6.333801746E0,1.480558991E0
6.572453336E0,4.421039104E0,-6.155237198E0,1.754836321E0
6.612453336E0,3.910769463E0,-6.824928284E0,1.887637973E0
6.652453336E0,4.289134502E0,-7.696813107E0,2.536691189E0
6.692453336E0,5.397011280E0,-8.754440308E0,3.327219963E0
6.732453336E0,4.849653244E0,-8.876474380E0,4.303491592E0
6.772453336E0,4.913063049E0,-9.463314056E0,4.647160530E0
6.812453336E0,4.868795872E0,-8.773583412E0,4.406383038E0
6.852453336E0,3.490231037E0,-7.458428383E0,3.030210733E0
6.892453336E0,3.988536358E0,-9.257532120E0,1.428814173E0
6.932453336E0,7.163811684E0,-9.385547638E0,1.484148264E0
6.972453336E0,5.165804863E0,-9.616754532E0,3.272184849E0
7.012453336E0,4.159922123E0,-7.086942673E0,2.436192513E0
7.052453336E0,4.436592102E0,-7.202096939E0,-7.462615371E-1
7.092453336E0,4.674678326E0,-1.034387302E1,2.556132793E0
7.132453336E0,2.512762785E0,-9.428618431E0,6.490531564E-1
7.172453336E0,3.243471146E0,-9.270691872E0,-8.015955985E-2
7.212453336E0,3.178864956E0,-9.531808853E0,2.391925335E0
7.252453336E0,4.274777889E0,-9.215357780E0,6.143572330E-1
7.292453336E0,2.264806747E0,-9.955637932E0,5.126622319E-1
7.332453336E0,1.988136530E0,-8.949456215E0,-1.378864050E-1
7.372453336E0,1.988136530E0,-8.949456215E0,-1.378864050E-1
7.412453336E0,1.988136530E0,-8.949456215E0,-1.378864050E-1
7.452453336E0,1.988136530E0,-8.949456215E0,-1.378864050E-1
7.492453336E0,1.988136530E0,-8.949456215E0,-1.378864050E-1
7.532453336E0,1.988136530E0,-8.949456215E0,-1.378864050E-1
7.572453336E0,1.988136530E0,-8.949456215E0,-1.378864050E-1
7.612453336E0,1.988136530E0,-8.949456215E0,-1.378864050E-1
7.652453336E0,1.988136530E0,-8.949456215E0,-1.378864050E-1
7.692453336E0,1.988136530E0,-8.949456215E0,-1.378864050E-1
7.732453336E0,1.988136530E0,-8.949456215E0,-1.378864050E-1
7.772453336E0,1.988136530E0,-8.949456215E0,-1.378864050E-1
7.812453336E0,1.988136530E0,-8.949456215E0,-1.378864050E-1
7.852453336E0,1.988136530E0,-8.949456215E0,-1.378864050E-1
7.892453336E0,1.988136530E0,-8.949456215E0,-1.378864050E-1
7.932453336E0,6.356533527E0,-7.603193760E0,1.763211131E0
7.972453336E0,3.134597778E0,-9.765109062E0,-1.917249113E-1
8.012453336E0,3.349054337E0,-7.632206917E0,2.302194595E0
8.052453336E0,3.151347399E0,-7.618747234E0,3.413660526E0
8.092453336E0,3.757329702E0,-8.538787842E0,2.776272535E0
8.132453336E0,5.591129303E0,-8.892027855E0,2.595614433E0
8.172453336E0,4.855635166E0,-9.387940407E0,2.819642305E0
8.212453336E0,4.788636208E0,-7.774580002E0,1.906780601E0
8.252453336E0,3.983750582E0,-8.202297211E0,1.219442248E0
8.292453336E0,3.929912090E0,-8.801100731E0,2.088934183E0
8.332453336E0,4.434199333E0,-8.748458862E0,2.898605585E0
8.372453336E0,5.277370453E0,-8.198707581E0,3.693919897E0
8.412453336E0,5.734698772E0,-7.753044605E0,3.410071373E0
8.452453336E0,4.625625134E0,-8.397312164E0,2.104487419E0
8.492453336E0,4.854438782E0,-9.203393936E0,2.329711914E0
8.532453336E0,5.054538727E0,-8.799904823E0,2.739183664E0
8.572453336E0,4.980361462E0,-7.028318405E0,2.419741899E-1
8.612453336E0,3.715455294E0,-7.040282249E0,9.197412133E-1
8.652453336E0,4.092624187E0,-7.270292282E0,7.881359458E-1
8.692453336E0,4.458127499E0,-8.630910873E0,1.563111424E0
8.732453336E0,4.340580463E0,-9.189037323E0,2.112862349E0
8.772453336E0,4.207778454E0,-8.449056625E0,1.633699656E0
8.812453336E0,4.886742115E0,-9.352047920E0,1.333101273E0
8.852453336E0,6.197111607E0,-1.031037331E1,2.517548561E0
8.892453336E0,4.904688358E0,-7.708777428E0,2.506780863E0
8.932453336E0,2.188236237E0,-8.930313110E0,9.966106415E-1
8.972453336E0,1.649253011E0,-9.783354759E0,8.156534433E-1
9.012453336E0,2.898605585E0,-1.021077251E1,3.484548032E-1
9.052453336E0,2.898605585E0,-1.021077251E1,3.484548032E-1
9.092453336E0,2.898605585E0,-1.021077251E1,3.484548032E-1
9.132453336E0,2.898605585E0,-1.021077251E1,3.484548032E-1
9.172453336E0,2.898605585E0,-1.021077251E1,3.484548032E-1
9.212453336E0,2.898605585E0,-1.021077251E1,3.484548032E-1
9.252453336E0,2.898605585E0,-1.021077251E1,3.484548032E-1
9.292453336E0,2.898605585E0,-1.021077251E1,3.484548032E-1
9.332453336E0,2.898605585E0,-1.021077251E1,3.484548032E-1
9.372453336E0,2.898605585E0,-1.021077251E1,3.484548032E-1
9.412453336E0,2.898605585E0,-1.021077251E1,3.484548032E-1
9.452453336E0,2.898605585E0,-1.021077251E1,3.484548032E-1
9.492453336E0,2.898605585E0,-1.021077251E1,3.484548032E-1
9.532453336E0,2.898605585E0,-1.021077251E1,3.484548032E-1
9.572453336E0,3.563211918E0,-9.076574326E0,5.892325640E-1
9.612453336E0,3.462713480E0,-9.130413055E0,1.153340459E0
9.652453336E0,3.740580082E0,-8.977272034E0,1.018146038E0
9.692453336E0,3.832703590E0,-8.744869232E0,1.236191988E0
9.732453336E0,3.950251102E0,-9.162715912E0,1.464706540E0
9.772453336E0,4.091427803E0,-8.997611046E0,2.094916344E0
9.812453336E0,3.734597921E0,-8.766405106E0,1.480558991E0
9.852453336E0,4.138087749E0,-8.986844063E0,1.469492197E0
9.892453336E0,3.865006685E0,-8.814261436E0,1.068395257E0
9.932453336E0,4.353740692E0,-8.524430275E0,1.418046474E0
9.972453336E0,3.806382656E0,-9.007183075E0,2.423032045E0
1.001245334E1,3.876971006E0,-9.686145782E0,3.512962818E0
1.005245334E1,3.925126553E0,-1.005882835E1,4.496412754E0
1.009245334E1,4.018446445E0,-9.395118713E0,4.700101852E0
1.013245334E1,4.466502666E0,-8.755637169E0,2.060220242E0
1.017245334E1,3.993321896E0,-7.814061642E0,5.341976285E-1
1.021245334E1,3.121437073E0,-7.393822193E0,-5.982056726E-3
1.025245334E1,3.402892828E0,-6.901498795E0,2.014756680E0
1.029245334E1,2.799004316E0,-7.241578579E0,1.929512382E0
1.033245334E1,2.197807550E0,-6.847660065E0,1.666002750E0
1.037245334E1,3.136990547E0,-8.330312729E0,2.329711914E0
1.041245334E1,3.859024763E0,-1.027657509E1,5.202893734E0
1.045245334E1,4.414757729E0,-1.024187946E1,5.646163940E0
1.049245334E1,4.515555382E0,-9.770194054E0,4.691727161E0
1.053245334E1,4.740779877E0,-1.001665497E1,3.941876173E0
1.057245334E1,6.924230576E0,-6.465406895E0,3.821935892E0
1.061245334E1,3.758526087E0,-7.159026146E0,-6.699903309E-2
1.065245334E1,1.327119231E0,-1.111047363E1,1.533201098E0
1.069245334E1,1.327119231E0,-1.111047363E1,1.533201098E0
1.073245334E1,1.327119231E0,-1.111047363E1,1.533201098E0
1.077245334E1,1.327119231E0,-1.111047363E1,1.533201098E0
1.081245334E1,1.327119231E0,-1.111047363E1,1.533201098E0
1.085245334E1,1.327119231E0,-1.111047363E1,1.533201098E0
1.089245334E1,1.327119231E0,-1.111047363E1,1.533201098E0
1.093245334E1,1.327119231E0,-1.111047363E1,1.533201098E0
1.097245334E1,1.327119231E0,-1.111047363E1,1.533201098E0
1.101245334E1,1.327119231E0,-1.111047363E1,1.533201098E0
1.105245334E1,1.327119231E0,-1.111047363E1,1.533201098E0
1.109245334E1,1.327119231E0,-1.111047363E1,1.533201098E0
1.113245334E1,1.327119231E0,-1.111047363E1,1.533201098E0
1.117245334E1,1.327119231E0,-1.111047363E1,1.533201098E0
1.121245334E1,1.327119231E0,-1.111047363E1,1.533201098E0
1.125245334E1,3.101098061E0,-9.600004196E0,5.880361795E-1
1.129245334E1,2.102094650E0,-9.879067421E0,1.196411327E-1
1.133245334E1,1.903191328E0,-9.763913155E0,4.719842672E-1
1.137245334E1,3.345465183E0,-8.868100166E0,7.618148923E-1
1.141245334E1,2.975175858E0,-9.074181557E0,2.539383173E-1
1.145245334E1,2.487638235E0,-9.503094673E0,6.095715761E-1
1.149245334E1,3.027817965E0,-9.755537987E0,9.726824164E-1
1.153245334E1,2.444567442E0,-8.779565811E0,-4.516452849E-1
1.157245334E1,1.421635747E0,-9.979565620E0,4.731806815E-1
1.161245334E1,1.756032705E0,-1.072582722E1,8.826524615E-1
1.165245334E1,3.468695641E0,-8.970093727E0,2.216351926E-1
1.169245334E1,3.848257065E0,-8.235795975E0,2.414657116E0
1.173245334E1,4.961218834E0,-8.302795410E0,2.518744946E0
1.177245334E1,5.957530022E0,-1.020479012E1,1.820638895E0
1.181245334E1,5.729912758E0,-9.828818321E0,2.889034271E0
1.185245334E1,5.258227825E0,-7.220043182E0,7.031907439E-1
1.189245334E1,4.315455437E0,-7.607979774E0,2.001296997E0
1.193245334E1,3.678366661E0,-8.197511673E0,3.262613773E0
1.197245334E1,3.699902058E0,-7.786543846E0,3.090330362E0
1.201245334E1,3.541676521E0,-8.353044510E0,3.091526747E0
1.205245334E1,2.133201361E0,-8.433503151E0,3.489034414E0
1.209245334E1,2.595614433E0,-8.236992836E0,3.333201885E0
1.213245334E1,3.380161047E0,-8.724530220E0,3.526123285E0
1.217245334E1,2.317747831E0,-8.486145973E0,3.714258909E0
1.221245334E1,2.093719721E0,-7.779365540E0,3.859024763E0
1.225245334E1,4.001696587E0,-9.989137650E0,2.951247692E0
1.229245334E1,5.853442192E0,-9.209376335E0,3.502195120E0
1.233245334E1,4.149154663E0,-8.258528709E0,2.891427040E0
1.237245334E1,4.149154663E0,-8.258528709E0,2.891427040E0
1.241245334E1,4.149154663E0,-8.258528709E0,2.891427040E0
1.245245334E1,4.149154663E0,-8.258528709E0,2.891427040E0
1.249245334E1,4.149154663E0,-8.258528709E0,2.891427040E0
1.253245334E1,4.149154663E0,-8.258528709E0,2.891427040E0
1.257245334E1,4.149154663E0,-8.258528709E0,2.891427040E0
1.261245334E1,4.149154663E0,-8.258528709E0,2.891427040E0
1.265245334E1,4.149154663E0,-8.258528709E0,2.891427040E0
1.269245334E1,4.149154663E0,-8.258528709E0,2.891427040E0
1.273245334E1,4.149154663E0,-8.258528709E0,2.891427040E0
1.277245334E1,4.149154663E0,-8.258528709E0,2.891427040E0
1.281245334E1,4.149154663E0,-8.258528709E0,2.891427040E0
1.285245334E1,4.149154663E0,-8.258528709E0,2.891427040E0
1.289245334E1,2.175075769E0,-8.553144455E0,4.348955154E0
1.293245334E1,9.197412133E-1,-9.763913155E0,3.183650494E0
1.297245334E1,1.632503271E0,-8.634500504E0,2.633899450E0
1.301245334E1,4.329812527E0,-7.386643410E0,3.002693415E0
1.305245334E1,5.995815277E0,-6.779165745E0,3.792025566E0
1.309245334E1,4.316651821E0,-7.309773922E0,2.839981318E0
1.313245334E1,3.890430450E0,-8.390133858E0,2.791825771E0
1.317245334E1,3.977768660E0,-7.920841217E0,2.527119875E0
1.321245334E1,4.201796532E0,-6.800701141E0,1.348654628E0
1.325245334E1,4.485645294E0,-6.773183823E0,2.157129526E0
1.329245334E1,5.365904808E0,-8.180761337E0,2.921337366E0
1.333245334E1,4.732405186E0,-1.004447079E1,3.142972469E0
1.337245334E1,5.265406132E0,-1.048863888E1,2.867498875E0
1.341245334E1,5.325226784E0,-9.765109062E0,3.317050338E-1
1.345245334E1,5.325226784E0,-9.765109062E0,3.317050338E-1
1.349245334E1,5.325226784E0,-9.765109062E0,3.317050338E-1
1.353245334E1,5.325226784E0,-9.765109062E0,3.317050338E-1
1.357245334E1,5.325226784E0,-9.765109062E0,3.317050338E-1
1.361245334E1,1.966601133E0,-9.699306488E0,1.522433400E0
1.365245334E1,1.966601133E0,-9.699306488E0,1.522433400E0
1.369245334E1,1.966601133E0,-9.699306488E0,1.522433400E0
1.373245334E1,1.966601133E0,-9.699306488E0,1.522433400E0
1.377245334E1,1.966601133E0,-9.699306488E0,1.522433400E0
1.381245334E1,1.966601133E0,-9.699306488E0,1.522433400E0
1.385245334E1,1.966601133E0,-9.699306488E0,1.522433400E0
1.389245334E1,1.966601133E0,-9.699306488E0,1.522433400E0
1.393245334E1,1.765604019E0,-9.565308571E0,-8.001000881E-1
1.397245334E1,1.765604019E0,-9.565308571E0,-8.001000881E-1
1.401245334E1,1.765604019E0,-9.565308571E0,-8.001000881E-1
1.405245334E1,1.765604019E0,-9.565308571E0,-8.001000881E-1
1.409245334E1,3.536890984E0,-9.058628082E0,2.228316069E-1
1.413245334E1,3.536890984E0,-9.058628082E0,2.228316069E-1
1.417245334E1,3.536890984E0,-9.058628082E0,2.228316069E-1
1.421245334E1,3.536890984E0,-9.058628082E0,2.228316069E-1
1.425245334E1,3.536890984E0,-9.058628082E0,2.228316069E-1
1.429245334E1,3.536890984E0,-9.058628082E0,2.228316069E-1
1.433245334E1,3.536890984E0,-9.058628082E0,2.228316069E-1
1.437245334E1,3.536890984E0,-9.058628082E0,2.228316069E-1
1.441245334E1,3.536890984E0,-9.058628082E0,2.228316069E-1
1.445245334E1,3.536890984E0,-9.058628082E0,2.228316069E-1
1.449245334E1,3.536890984E0,-9.058628082E0,2.228316069E-1
1.453245334E1,3.536890984E0,-9.058628082E0,2.228316069E-1
1.457245334E1,3.536890984E0,-9.058628082E0,2.228316069E-1
1.461245334E1,3.536890984E0,-9.058628082E0,2.228316069E-1
1.465245334E1,3.536890984E0,-9.058628082E0,2.228316069E-1
1.469245334E1,3.536890984E0,-9.058628082E0,2.228316069E-1
1.473245334E1,3.536890984E0,-9.058628082E0,2.228316069E-1
1.477245334E1,3.536890984E0,-9.058628082E0,2.228316069E-1
1.481245334E1,3.536890984E0,-9.058628082E0,2.228316069E-1
1.485245334E1,3.536890984E0,-9.058628082E0,2.228316069E-1
1.489245334E1,3.536890984E0,-9.058628082E0,2.228316069E-1
1.493245334E1,3.043371201E0,-9.276674271E0,-9.329017401E-1
1.497245334E1,3.043371201E0,-9.276674271E0,-9.329017401E-1
1.501245334E1,2.900998354E0,-9.324530602E0,-9.774680734E-1
1.505245334E1,2.703291416E0,-9.395118713E0,-2.551347017E-1
1.509245334E1,2.904587507E0,-9.398708344E0,-5.880361795E-1
1.513245334E1,2.904587507E0,-9.398708344E0,-5.880361795E-1
1.517245334E1,2.904587507E0,-9.398708344E0,-5.880361795E-1
1.521245334E1,2.904587507E0,-9.398708344E0,-5.880361795E-1
1.525245334E1,2.904587507E0,-9.398708344E0,-5.880361795E-1
1.529245334E1,2.904587507E0,-9.398708344E0,-5.880361795E-1
1.533245334E1,2.904587507E0,-9.398708344E0,-5.880361795E-1
1.537245334E1,2.904587507E0,-9.398708344E0,-5.880361795E-1
1.541245334E1,2.904587507E0,-9.398708344E0,-5.880361795E-1
1.545245334E1,2.904587507E0,-9.398708344E0,-5.880361795E-1
1.549245334E1,2.904587507E0,-9.398708344E0,-5.880361795E-1
1.553245334E1,2.904587507E0,-9.398708344E0,-5.880361795E-1
1.557245334E1,2.904587507E0,-9.398708344E0,-5.880361795E-1
1.561245334E1,2.904587507E0,-9.398708344E0,-5.880361795E-1
1.565245334E1,2.904587507E0,-9.398708344E0,-5.880361795E-1
1.569245334E1,2.904587507E0,-9.398708344E0,-5.880361795E-1
1.573245334E1,2.904587507E0,-9.398708344E0,-5.880361795E-1
1.577245334E1,2.904587507E0,-9.398708344E0,-5.880361795E-1
1.581245334E1,2.904587507E0,-9.398708344E0,-5.880361795E-1
1.585245334E1,2.904587507E0,-9.398708344E0,-5.880361795E-1
1.589245334E1,2.904587507E0,-9.398708344E0,-5.880361795E-1
1.593245334E1,2.904587507E0,-9.398708344E0,-5.880361795E-1
1.597245334E1,2.904587507E0,-9.398708344E0,-5.880361795E-1
1.601245334E1,2.257628202E0,-1.004447079E1,7.199404836E-1
1.605245334E1,2.257628202E0,-1.004447079E1,7.199404836E-1
1.609245334E1,2.257628202E0,-1.004447079E1,7.199404836E-1
1.613245334E1,2.257628202E0,-1.004447079E1,7.199404836E-1
1.617245334E1,3.318845034E0,-9.912567139E0,1.791925073E0
1.621245334E1,3.318845034E0,-9.912567139E0,1.791925073E0
1.625245334E1,3.318845034E0,-9.912567139E0,1.791925073E0
1.629245334E1,3.318845034E0,-9.912567139E0,1.791925073E0
1.633245334E1,3.318845034E0,-9.912567139E0,1.791925073E0
1.637245334E1,3.318845034E0,-9.912567139E0,1.791925073E0
1.641245334E1,3.318845034E0,-9.912567139E0,1.791925073E0
1.645245334E1,3.318845034E0,-9.912567139E0,1.791925073E0
1.649245334E1,3.318845034E0,-9.912567139E0,1.791925073E0
1.653245334E1,3.318845034E0,-9.912567139E0,1.791925073E0
1.657245334E1,2.000100613E0,-7.712366581E0,-3.508476317E-1
1.661245334E1,2.000100613E0,-7.712366581E0,-3.508476317E-1
1.665245334E1,2.000100613E0,-7.712366581E0,-3.508476317E-1
1.669245334E1,2.000100613E0,-7.712366581E0,-3.508476317E-1
1.673245334E1,2.000100613E0,-7.712366581E0,-3.508476317E-1
1.677245334E1,2.000100613E0,-7.712366581E0,-3.508476317E-1
1.681245334E1,5.340780258E0,-8.846564293E0,2.752344131E0
1.685245334E1,5.340780258E0,-8.846564293E0,2.752344131E0
1.689245334E1,5.340780258E0,-8.846564293E0,2.752344131E0
1.693245334E1,3.952643871E0,-1.003220844E1,1.640878081E0
1.697245334E1,3.952643871E0,-1.003220844E1,1.640878081E0
1.701245334E1,3.952643871E0,-1.003220844E1,1.640878081E0
1.705245334E1,3.952643871E0,-1.003220844E1,1.640878081E0
1.709245334E1,3.952643871E0,-1.003220844E1,1.640878081E0
1.713245334E1,3.952643871E0,-1.003220844E1,1.640878081E0
1.717245334E1,3.952643871E0,-1.003220844E1,1.640878081E0
1.721245334E1,3.952643871E0,-1.003220844E1,1.640878081E0
1.725245334E1,3.952643871E0,-1.003220844E1,1.640878081E0
1.729245334E1,3.952643871E0,-1.003220844E1,1.640878081E0
1.733245334E1,3.952643871E0,-1.003220844E1,1.640878081E0
1.737245334E1,3.952643871E0,-1.003220844E1,1.640878081E0
1.741245334E1,1.654038668E0,-9.658628464E0,2.479562461E-1
1.745245334E1,1.654038668E0,-9.658628464E0,2.479562461E-1
1.749245334E1,1.654038668E0,-9.658628464E0,2.479562461E-1
1.753245334E1,1.654038668E0,-9.658628464E0,2.479562461E-1
1.757245334E1,1.654038668E0,-9.658628464E0,2.479562461E-1
1.761245334E1,1.654038668E0,-9.658628464E0,2.479562461E-1
1.765245334E1,1.654038668E0,-9.658628464E0,2.479562461E-1
1.769245334E1,1.654038668E0,-9.658628464E0,2.479562461E-1
1.773245334E1,1.654038668E0,-9.658628464E0,2.479562461E-1
1.777245334E1,1.654038668E0,-9.658628464E0,2.479562461E-1
1.781245334E1,1.654038668E0,-9.658628464E0,2.479562461E-1
1.785245334E1,1.654038668E0,-9.658628464E0,2.479562461E-1
1.789245334E1,1.654038668E0,-9.658628464E0,2.479562461E-1
1.793245334E1,1.654038668E0,-9.658628464E0,2.479562461E-1
1.797245334E1,1.654038668E0,-9.658628464E0,2.479562461E-1
1.801245334E1,1.654038668E0,-9.658628464E0,2.479562461E-1
1.805245334E1,1.654038668E0,-9.658628464E0,2.479562461E-1
1.809245334E1,1.654038668E0,-9.658628464E0,2.479562461E-1
1.813245334E1,1.654038668E0,-9.658628464E0,2.479562461E-1
1.817245334E1,2.629113913E0,-9.591629982E0,-3.041875660E-1
1.821245334E1,3.045764208E0,-9.212965012E0,-1.390828192E-1
1.821245334E1,2.629113913E0,-9.591629982E0,-3.041875660E-1
1.829245334E1,2.455335140E0,-9.441779137E0,-4.456632137E-1
1.833245334E1,2.455335140E0,-9.441779137E0,-4.456632137E-1
1.837245334E1,2.455335140E0,-9.441779137E0,-4.456632137E-1
1.841245334E1,2.455335140E0,-9.441779137E0,-4.456632137E-1
1.845245334E1,2.455335140E0,-9.441779137E0,-4.456632137E-1
1.849245334E1,2.455335140E0,-9.441779137E0,-4.456632137E-1
1.853245334E1,1.042074203E0,-1.030439186E1,9.810572863E-2
1.857245334E1,1.042074203E0,-1.030439186E1,9.810572863E-2
1.861245334E1,1.042074203E0,-1.030439186E1,9.810572863E-2
1.865245334E1,1.042074203E0,-1.030439186E1,9.810572863E-2
1.869245334E1,1.042074203E0,-1.030439186E1,9.810572863E-2
1.873245334E1,1.042074203E0,-1.030439186E1,9.810572863E-2
1.877245334E1,1.042074203E0,-1.030439186E1,9.810572863E-2
1.881245334E1,1.042074203E0,-1.030439186E1,9.810572863E-2
1.885245334E1,1.042074203E0,-1.030439186E1,9.810572863E-2
1.889245334E1,1.042074203E0,-1.030439186E1,9.810572863E-2
1.893245334E1,2.115255117E0,-9.318549156E0,1.184447184E-1
1.897245334E1,2.115255117E0,-9.318549156E0,1.184447184E-1
1.901245334E1,2.115255117E0,-9.318549156E0,1.184447184E-1
1.905245334E1,4.181457520E0,-8.366205215E0,-1.725823283E-1
