"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.172701375E1,1.061700581E0,2.822219446E0,-1.949876851E0
1.176674575E1,4.890739810E-1,2.305463576E-1,5.091100502E-1
1.180647675E1,-4.807323432E-1,-6.207936233E-1,1.072167681E0
1.184620875E1,-3.059502965E-1,9.523786980E-1,-3.392206612E-1
1.188594075E1,5.563906360E-1,8.770829326E-1,2.615528266E-1
1.192567175E1,1.367494757E0,1.495033055E0,7.092864083E-1
1.196540375E1,-9.289804798E-1,-3.340578622E-1,8.036799109E-1
1.200513575E1,-9.207376599E-1,1.190259218E-1,1.088502902E0
1.204486675E1,-4.717182755E-2,1.305349964E-1,6.669223076E-1
1.208459875E1,-5.917031407E-2,1.078232414E0,-8.109500465E-1
1.212432975E1,1.959218363E0,1.216751783E0,1.996681181E0
1.216406175E1,2.214059317E0,3.225042903E0,1.957065125E0
1.220379375E1,-2.759610969E-1,2.083688627E0,-1.522340137E-1
1.224352475E1,-1.465856618E0,2.024808919E0,1.773374700E0
1.228325675E1,3.488258239E0,-3.991421671E0,4.402278033E0
1.232298775E1,4.261925561E0,9.001297331E-1,-1.890662098E-1
1.236271975E1,2.742690296E0,-5.823784105E0,-2.724270397E-1
1.240245175E1,6.728472912E-1,-7.380966631E0,6.514330333E-1
1.244218275E1,-1.359115697E0,1.951427532E0,-1.506694157E0
1.248191475E1,3.442507285E-1,2.705534749E0,-4.025951234E0
1.252164675E1,-2.651426954E0,-2.870905702E0,-1.619948585E0
1.256137800E1,-1.557981547E0,-7.295775622E-1,-1.602014882E0
1.260111000E1,-1.641256423E0,3.488005055E0,1.115971513E0
1.264084100E1,5.147134370E-1,2.861802757E0,-6.439363182E-2
1.268057300E1,2.951936417E0,1.037636949E0,-6.183249289E-1
1.272030500E1,4.368223264E0,9.278437811E-1,-3.092358178E0
1.276003600E1,1.134367906E1,-1.685320748E0,-6.450610301E-1
1.279976800E1,9.569438531E0,6.397963141E0,3.336443763E0
1.283950000E1,-5.087554166E-1,8.601189905E0,5.231854677E-2
1.287923100E1,-8.560210864E0,-3.226064411E0,6.135272884E-1
1.291896300E1,-1.941915574E0,-7.151500254E0,6.653014594E-1
1.295869400E1,5.834758744E0,-2.532563000E0,-2.272109012E0
1.299842600E1,3.108419894E0,6.700264775E0,4.435560384E-1
1.303815800E1,4.035234565E0,6.999158651E0,2.629249635E0
1.307788900E1,5.093914182E0,-3.245436237E0,-1.558338812E0
1.311762100E1,2.076405335E0,-2.152227350E0,-2.705220461E0
1.315735300E1,-1.702048170E0,-2.690303922E-3,-3.856017698E0
1.319708400E1,-3.678865775E0,6.549530572E-1,-3.178157004E0
1.323681600E1,-3.931548522E0,7.645304632E-1,-2.567160683E0
1.327654800E1,-3.491822702E0,8.105258310E-1,-5.415627403E0
1.331627900E1,-1.938271882E0,2.596871263E0,-4.895669013E-2
1.335601100E1,1.494486340E0,-5.632549748E0,6.812959331E0
1.339574300E1,4.204608230E0,-6.445845405E0,9.288974494E-1
1.343547400E1,-1.905743821E0,-8.993432826E-1,-4.105464011E0
1.347520600E1,1.018002584E0,-5.688459654E0,-4.349067201E0
1.351493800E1,-4.496760852E0,-7.477563803E0,3.168476354E0
1.355467125E1,-4.462440619E0,-1.396786383E0,-4.166476783E0
1.359440225E1,-4.574235290E0,-7.946921557E-1,-1.105790341E0
1.363413425E1,-2.484760258E0,1.297656782E0,8.505704874E-1
